"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.remote.service.DriverCommandExecutor.invokeExecute (org.openqa.selenium.remote.Command)","0.140 ms (0%)","0.0 ms (0%)","3,474 ms (2.2%)","23.5 ms (2.3%)","335"
"org.openqa.selenium.remote.Command.getName ()","0.214 ms (0%)","0.0 ms (0%)","0.214 ms (0%)","0.0 ms (0%)","4,020"
"org.openqa.selenium.remote.Command.getParameters ()","0.062 ms (0%)","0.0 ms (0%)","0.062 ms (0%)","0.0 ms (0%)","335"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","2.78 ms (0%)","0.0 ms (0%)","3.82 ms (0%)","0.0 ms (0%)","1,005"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.438 ms (0%)","0.0 ms (0%)","0.499 ms (0%)","0.0 ms (0%)","184"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.180 ms (0%)","0.0 ms (0%)","1.3 ms (0%)","0.0 ms (0%)","1,005"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","1.86 ms (0%)","0.0 ms (0%)","1.86 ms (0%)","0.0 ms (0%)","1,005"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","8.9 ms (0%)","0.0 ms (0%)","13.3 ms (0%)","0.0 ms (0%)","335"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","3.30 ms (0%)","0.0 ms (0%)","3.30 ms (0%)","0.0 ms (0%)","335"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","2.67 ms (0%)","0.0 ms (0%)","7.56 ms (0%)","0.0 ms (0%)","335"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.502 ms (0%)","0.0 ms (0%)","0.827 ms (0%)","0.0 ms (0%)","946"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.283 ms (0%)","0.0 ms (0%)","0.283 ms (0%)","0.0 ms (0%)","670"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.463 ms (0%)","0.0 ms (0%)","0.463 ms (0%)","0.0 ms (0%)","3,800"
"org.openqa.selenium.json.JsonOutput.name (String)","0.135 ms (0%)","0.0 ms (0%)","2.61 ms (0%)","0.0 ms (0%)","550"
"org.openqa.selenium.json.JsonOutput.append (String)","0.148 ms (0%)","0.0 ms (0%)","0.441 ms (0%)","0.0 ms (0%)","636"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.079 ms (0%)","0.0 ms (0%)","80.3 ms (0.1%)","0.0 ms (0%)","184"
