"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.122 ms (0%)","0.0 ms (0%)","1.15 ms (0%)","0.0 ms (0%)","690"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","9.62 ms (0%)","0.0 ms (0%)","14.0 ms (0%)","0.0 ms (0%)","230"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","2.25 ms (0%)","0.0 ms (0%)","6.50 ms (0%)","0.0 ms (0%)","230"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.430 ms (0%)","0.0 ms (0%)","0.579 ms (0%)","0.0 ms (0%)","550"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.239 ms (0%)","0.0 ms (0%)","0.239 ms (0%)","0.0 ms (0%)","460"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.343 ms (0%)","0.0 ms (0%)","0.343 ms (0%)","0.0 ms (0%)","2,372"
"org.openqa.selenium.json.JsonOutput.name (String)","0.110 ms (0%)","0.0 ms (0%)","2.14 ms (0%)","0.0 ms (0%)","364"
"org.openqa.selenium.json.JsonOutput.append (String)","0.129 ms (0%)","0.0 ms (0%)","0.305 ms (0%)","0.0 ms (0%)","369"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","10.1 ms (0%)","0.0 ms (0%)","10.3 ms (0%)","0.0 ms (0%)","4,225"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.079 ms (0%)","0.0 ms (0%)","63.3 ms (0%)","0.0 ms (0%)","175"
"org.openqa.selenium.json.JsonOutput.close ()","0.134 ms (0%)","0.0 ms (0%)","0.134 ms (0%)","0.0 ms (0%)","175"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","4.94 ms (0%)","0.0 ms (0%)","63.2 ms (0%)","0.0 ms (0%)","552"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.004 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.086 ms (0%)","0.0 ms (0%)","34.7 ms (0%)","0.0 ms (0%)","192"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.262 ms (0%)","0.0 ms (0%)","0.385 ms (0%)","0.0 ms (0%)","172"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.396 ms (0%)","0.0 ms (0%)","0.416 ms (0%)","0.0 ms (0%)","172"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","13.8 ms (0%)","0.0 ms (0%)","13.8 ms (0%)","0.0 ms (0%)","620,259"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","1.67 ms (0%)","0.0 ms (0%)","5.22 ms (0%)","0.0 ms (0%)","172"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","1.76 ms (0%)","0.0 ms (0%)","52.3 ms (0%)","0.0 ms (0%)","181"
